candidate_pid,kocc10,hub_reference
P_439895,4,0.880208
P_440041,7,0.896217
P_440075,13,0.861995
P_440131,14,0.858241
P_440147,20,0.850076
P_440153,10,0.857358
P_440169,7,0.859953
P_440222,12,0.878997
P_44023,4,0.887307
P_44047,9,0.848403
P_440485,11,0.893472
P_44051,7,0.872610
P_440519,11,0.863562
P_44053,10,0.860057
P_440532,10,0.890271
P_440575,8,0.833054
P_440578,13,0.885794
P_44060,6,0.871344
P_440646,13,0.868297
P_440738,3,0.891264
P_440752,8,0.861707
P_441027,11,0.835202
P_441098,13,0.881713
P_44121,7,0.880305
P_441275,3,0.871189
P_441276,7,0.853094
P_441278,11,0.898054
P_441281,10,0.866221
P_44134,10,0.853861
P_441374,8,0.869274
P_441379,6,0.843005
P_441383,9,0.838328
P_441397,5,0.859396
P_441430,11,0.845641
P_441442,15,0.861405
P_441456,9,0.864759
P_441485,16,0.857224
P_441505,9,0.833580
P_441535,5,0.893768
P_441650,6,0.871450
P_441693,10,0.830012
P_441713,19,0.848732
P_441715,9,0.878255
P_44191,17,0.881668
P_441950,9,0.863232
P_441959,29,0.853805
P_442028,6,0.861676
P_442043,12,0.880909
P_442053,1,0.892221
P_442054,21,0.864062
P_442062,7,0.879377
P_442089,6,0.846497
P_442090,6,0.870854
P_442124,4,0.838304
P_44213,9,0.898070
P_442155,12,0.899824
P_442190,13,0.856117
P_442195,8,0.864491
P_442204,5,0.907486
P_442214,7,0.890382
P_442319,14,0.853289
P_442557,6,0.836412
P_442566,12,0.883988
P_44261,9,0.874857
P_442753,2,0.897038
P_44284,6,0.887194
P_442847,8,0.837078
P_442854,11,0.867404
P_442880,10,0.876211
P_442979,2,0.892008
P_443002,13,0.887263
P_44305,9,0.865473
P_44306,6,0.855895
P_44307,14,0.855464
P_443173,4,0.880832
P_443273,5,0.886837
P_443327,9,0.891267
P_443454,8,0.875308
P_443501,5,0.836650
P_443509,10,0.879440
P_443550,7,0.894710
P_443551,13,0.873800
P_443600,13,0.856162
P_443601,4,0.848025
P_443961,13,0.847758
P_444172,6,0.889970
P_444247,14,0.874322
P_44427,6,0.899493
P_444296,14,0.861764
P_444300,10,0.867342
P_44435,15,0.864852
P_444429,8,0.881099
P_444457,8,0.885646
P_444464,15,0.885097
P_444501,9,0.881143
P_444506,7,0.870488
P_444535,9,0.872360
P_444561,25,0.862476
P_444573,5,0.880629
P_444594,10,0.864581
P_444618,7,0.879357
P_44463,17,0.827355
P_444647,3,0.894617
P_44466,11,0.849465
P_444753,5,0.865573
P_444773,6,0.890611
P_44478,3,0.873670
P_444870,8,0.878170
P_44489,9,0.874083
P_444930,5,0.884088
P_445065,17,0.850999
P_445070,7,0.882566
P_44508,14,0.867040
P_445104,3,0.860072
P_44511,7,0.894862
P_44515,10,0.899547
P_44516,5,0.882146
P_445206,13,0.821700
P_44525,5,0.888214
P_445260,9,0.869697
P_445537,10,0.864174
P_44555,11,0.809935
P_44561,7,0.871494
P_44562,2,0.874664
P_445639,3,0.842488
P_445644,7,0.870490
P_445648,5,0.848419
P_44569,13,0.845544
P_445714,12,0.854291
P_44583,13,0.869963
P_44584,14,0.857661
P_44585,8,0.847631
P_445880,3,0.826758
P_445881,14,0.877117
P_44590,8,0.852470
P_445904,17,0.878012
P_446045,23,0.856087
P_44607,8,0.866416
P_446095,8,0.877644
P_446107,7,0.866321
P_446114,17,0.861603
P_446181,3,0.842165
P_446188,4,0.887554
P_446253,0,0.886555
P_446271,8,0.870717
P_446302,5,0.894106
P_446304,12,0.884909
P_446310,11,0.900015
P_446319,4,0.868748
P_446415,11,0.891147
P_446469,6,0.888395
P_446489,6,0.882211
P_446502,10,0.873892
P_446592,4,0.863319
P_446734,8,0.889597
P_446757,17,0.862186
P_4468,4,0.891068
P_446855,11,0.883926
P_446860,5,0.843601
P_446887,12,0.865724
P_446916,7,0.857407
P_446971,12,0.867265
P_446972,7,0.869306
P_447058,10,0.900244
P_44714,2,0.886364
P_447188,14,0.831364
P_447189,11,0.841095
P_447427,8,0.859495
P_447445,9,0.879044
P_447446,9,0.838153
P_447449,14,0.857351
P_447453,4,0.870343
P_447455,10,0.865912
P_447457,12,0.840490
P_447487,10,0.881006
P_447589,3,0.885565
P_447596,8,0.869843
P_44761,7,0.904149
P_447611,10,0.857418
P_447743,18,0.850504
P_447744,11,0.852050
P_447795,8,0.859407
P_447813,15,0.853002
P_447869,5,0.874441
P_447929,11,0.842189
P_447953,8,0.873736
P_448014,14,0.884360
P_448046,11,0.849622
P_448081,10,0.839918
P_448084,8,0.880014
P_448233,9,0.864539
P_448272,9,0.826736
P_448319,5,0.875228
P_44833,6,0.880754
P_448332,5,0.874463
P_448385,5,0.888241
P_448732,2,0.890998
P_448808,13,0.859849
P_448810,6,0.879332
P_448819,1,0.876544
P_448910,15,0.860822
P_448983,11,0.877766
P_448991,3,0.867525
P_449014,6,0.859620
P_449040,2,0.877183
P_449076,5,0.872489
P_449108,8,0.839200
P_449119,12,0.865286
P_449144,5,0.880708
P_449146,8,0.871877
P_449162,5,0.879328
P_449216,12,0.882484
P_449228,4,0.892236
P_449243,4,0.906784
P_449248,5,0.905219
P_449297,10,0.881057
P_449298,19,0.865793
P_449436,7,0.860356
P_449464,9,0.883656
P_449521,7,0.886955
P_449522,9,0.899798
P_449523,5,0.885164
P_449527,7,0.866808
P_449530,13,0.867057
P_44970,6,0.883846
P_449710,20,0.881833
P_44976,9,0.860170
P_44977,4,0.875214
P_449778,7,0.875289
P_449783,2,0.893887
P_449784,15,0.877877
P_449794,11,0.848055
P_449846,4,0.838271
P_449857,2,0.892555
P_449861,11,0.829319
P_449862,6,0.890059
P_449972,4,0.890447
P_450060,3,0.896451
P_450295,2,0.892926
P_450398,7,0.856488
P_45040,6,0.839849
P_45048,5,0.852763
P_45050,6,0.874174
P_450503,13,0.870995
P_450521,6,0.886871
P_45054,6,0.836559
P_45057,16,0.852201
P_450576,10,0.887951
P_45058,14,0.900171
P_450618,3,0.861830
P_450621,9,0.868215
P_450635,18,0.855585
P_45069,14,0.885212
P_45070,5,0.869419
P_450805,16,0.854224
P_450924,11,0.885635
P_450934,8,0.875458
P_450981,5,0.884864
P_450984,14,0.888557
P_451033,7,0.887621
P_451039,1,0.888899
P_451054,6,0.881101
P_45114,7,0.878808
P_45118,6,0.854320
P_45121,10,0.873906
P_451214,7,0.890056
P_451224,2,0.847150
P_45123,9,0.848107
P_45129,8,0.870124
P_45139,0,0.884004
P_451397,7,0.885455
P_45151,14,0.857853
P_451539,9,0.860871
P_451616,8,0.869133
P_451666,11,0.847260
P_45176,4,0.848407
P_451918,6,0.867405
P_451942,7,0.886171
P_452101,6,0.880171
P_452103,6,0.885726
P_452105,11,0.863067
P_452262,10,0.845274
P_452264,3,0.881383
P_452322,9,0.847830
P_452335,13,0.867855
P_452357,4,0.816939
P_452359,9,0.878681
P_452376,11,0.865059
P_452396,3,0.865751
P_452451,8,0.837965
P_452457,11,0.851281
P_452490,5,0.892304
P_452646,5,0.891256
P_452667,5,0.897417
P_45267,12,0.845188
P_4527,3,0.901488
P_452794,4,0.889077
P_452835,18,0.855619
P_452841,9,0.867907
P_452853,5,0.863955
P_452917,6,0.824928
P_452920,6,0.811211
P_452922,9,0.841404
P_452927,8,0.852406
P_452930,4,0.826298
P_452931,9,0.814156
P_452932,12,0.849774
P_452935,7,0.779230
P_452982,4,0.849997
P_452983,7,0.771862
P_453046,13,0.865947
P_453174,11,0.897125
P_45322,7,0.891197
P_453246,8,0.878776
P_453269,6,0.867707
P_453289,5,0.813189
P_453293,12,0.898077
P_453317,6,0.843085
P_453327,6,0.868330
P_453368,7,0.794934
P_453405,12,0.900095
P_453440,7,0.856767
P_453464,5,0.881570
P_453544,12,0.856050
P_45360,8,0.881218
P_453614,4,0.874351
P_453757,4,0.859745
P_453810,7,0.884518
P_454015,12,0.856341
P_454018,11,0.855743
P_4541,7,0.868897
P_454149,6,0.814495
P_454150,9,0.881329
P_4542,14,0.861247
P_454265,2,0.892210
P_454283,4,0.886055
P_454307,10,0.870321
P_454414,4,0.851722
P_454417,11,0.883747
P_454418,12,0.876065
P_454419,14,0.853395
P_454428,12,0.887708
P_454448,15,0.869512
P_454450,5,0.875366
P_454567,4,0.888714
P_454575,6,0.871109
P_454597,9,0.854597
P_454614,1,0.867505
P_454712,2,0.892510
P_454736,6,0.865845
P_454796,9,0.886784
P_4548,10,0.885719
P_45480,3,0.872506
P_454880,9,0.851939
P_45494,5,0.882781
P_45506,4,0.891571
P_455118,8,0.882856
P_455121,6,0.891004
P_45513,4,0.886938
P_455300,7,0.881088
P_455362,13,0.858344
P_455368,13,0.867509
P_455416,14,0.864092
P_455460,8,0.867113
P_455461,14,0.862548
P_455476,11,0.872228
P_455480,15,0.828618
P_455485,3,0.867634
P_455568,3,0.879638
P_455569,10,0.876891
P_45558,13,0.870044
P_45559,8,0.872036
P_455598,6,0.882317
P_455679,12,0.834151
P_455768,3,0.861044
P_455771,17,0.851823
P_455777,4,0.864090
P_45582,7,0.890777
P_455908,15,0.820561
P_455942,8,0.838440
P_456062,8,0.894753
P_456080,8,0.826665
P_456088,3,0.826233
P_456134,9,0.859733
P_45619,9,0.859968
P_45620,9,0.858576
P_456229,16,0.867612
P_456362,4,0.875475
P_456370,13,0.846027
P_456393,10,0.856701
P_456441,12,0.838054
P_456459,4,0.839063
P_456460,13,0.830716
P_456461,10,0.862638
P_456656,9,0.845433
P_456664,10,0.866411
P_456692,7,0.871849
P_456710,9,0.854061
P_45675,8,0.880277
P_45676,12,0.892204
P_456768,6,0.863895
P_45677,6,0.878250
P_45678,5,0.877033
P_456781,15,0.877299
P_45679,9,0.878721
P_456809,18,0.873567
P_456838,14,0.833335
P_456867,13,0.857054
P_456868,14,0.841571
P_45697,10,0.875102
P_456979,4,0.866926
P_457034,7,0.889376
P_45704,9,0.870351
P_457271,3,0.890713
P_457436,12,0.905367
P_457566,6,0.852141
P_457608,11,0.845121
P_45783,14,0.853491
P_457844,8,0.841649
P_45785,12,0.884092
P_457856,4,0.804386
P_45786,19,0.859734
P_45788,11,0.850931
P_458011,9,0.835540
P_458109,8,0.843007
P_45812,14,0.886812
P_458152,3,0.854263
P_45823,16,0.841062
P_458250,3,0.905060
P_458327,3,0.848541
P_458344,5,0.852942
P_458524,18,0.858761
P_458528,13,0.880365
P_458678,12,0.882065
P_458686,15,0.878400
P_458803,6,0.880408
P_458830,3,0.879982
P_458854,6,0.832001
P_458881,20,0.866535
P_458938,5,0.853257
P_459136,8,0.877966
P_459188,5,0.879504
P_459262,12,0.886113
P_459276,11,0.864460
P_459330,11,0.856347
P_459334,6,0.879900
P_459337,9,0.889888
P_459391,8,0.825471
P_459397,8,0.800998
P_459407,13,0.881233
P_459450,10,0.875189
P_45948,10,0.850250
P_45953,11,0.883910
P_459593,5,0.789805
P_459597,6,0.809838
P_45969,7,0.867715
P_45979,10,0.872330
P_45982,8,0.846575
P_45986,10,0.845517
P_459873,4,0.888327
P_460118,10,0.857259
P_460127,9,0.871323
P_460187,8,0.882046
P_460281,1,0.853591
P_460288,7,0.881140
P_46029,5,0.891232
P_460317,8,0.871270
P_460318,9,0.875975
P_460322,8,0.859357
P_460323,12,0.868577
P_460341,10,0.871781
P_460366,18,0.856840
P_460446,15,0.847280
P_460453,9,0.854733
P_460458,5,0.845635
P_460636,2,0.883834
P_46083,6,0.867805
P_460869,6,0.847946
P_460916,12,0.891777
P_460919,3,0.863491
P_461,3,0.898737
P_461061,6,0.855005
P_461096,11,0.890516
P_461099,9,0.875587
P_46112,1,0.834428
P_46121,5,0.871791
P_461339,11,0.874335
P_461390,14,0.877151
P_461419,5,0.870033
P_461447,6,0.891295
P_461449,11,0.892220
P_461453,7,0.889626
P_461485,8,0.865019
P_461486,7,0.842409
P_461510,5,0.879795
P_461511,1,0.890686
P_461513,1,0.899398
P_461516,5,0.873017
P_46153,7,0.865513
P_461598,12,0.882832
P_461607,11,0.862885
P_461619,10,0.881431
P_461692,7,0.806355
P_461693,9,0.837398
P_461700,2,0.806228
P_461746,14,0.882047
P_461754,12,0.878084
P_461762,8,0.873295
P_461875,9,0.855109
P_461897,3,0.869319
P_462,6,0.876491
P_46204,10,0.853304
P_462105,5,0.872105
P_462410,7,0.808420
P_462559,10,0.890706
P_462668,6,0.835759
P_462718,8,0.858606
P_462725,2,0.879728
P_46284,5,0.883995
P_462841,7,0.865236
P_462849,7,0.858902
P_462865,12,0.822229
P_462867,26,0.843230
P_462868,14,0.861924
P_46288,9,0.868425
P_462911,8,0.870630
P_462992,9,0.841893
P_463001,7,0.866486
P_463004,21,0.865232
P_4631,11,0.858733
P_463272,9,0.895901
P_463279,8,0.857995
P_46328,4,0.867412
P_46348,12,0.856163
P_463565,19,0.871308
P_46369,26,0.856878
P_463718,5,0.855791
P_463725,9,0.828463
P_463784,17,0.828855
P_463792,23,0.832319
P_463861,7,0.892106
P_46400,8,0.884858
P_464029,9,0.832695
P_464036,9,0.838843
P_464055,5,0.861372
P_46419,7,0.881986
P_4642,4,0.857532
P_464458,4,0.888263
P_464553,7,0.860934
P_4646,4,0.872140
P_464651,16,0.869207
P_464669,8,0.854209
P_46476,11,0.860848
P_464770,13,0.853647
P_464776,5,0.834315
P_464875,9,0.849632
P_464990,3,0.881375
P_465001,1,0.875527
P_465081,15,0.857181
P_465085,10,0.870122
P_4651,8,0.896237
P_465106,10,0.866401
P_46526,11,0.822755
P_465278,8,0.861668
P_465412,11,0.861010
P_46547,17,0.870887
P_46554,16,0.867367
P_465554,6,0.851618
P_465560,10,0.852859
P_465573,3,0.843980
P_465577,5,0.866075
P_465732,10,0.862547
P_465826,5,0.872119
P_465827,10,0.855354
P_466007,15,0.812965
P_466167,6,0.880359
P_466256,13,0.860849
P_466285,5,0.865622
P_466343,6,0.900303
P_466353,2,0.881337
P_466594,9,0.894028
P_466706,9,0.877177
P_466723,10,0.864136
P_466785,10,0.863607
P_467010,7,0.873868
P_46703,7,0.837599
P_46710,15,0.850191
P_467176,1,0.849670
P_46730,4,0.853043
P_46732,3,0.873016
P_467327,8,0.869982
P_46734,9,0.827337
P_46742,11,0.860233
P_467447,4,0.861575
P_467471,4,0.861480
P_46748,6,0.867945
P_467498,16,0.793840
P_46755,6,0.883731
P_46757,9,0.834717
P_46759,9,0.880988
P_467594,10,0.899724
P_46763,11,0.863000
P_467658,8,0.859822
P_467924,12,0.868730
P_467932,8,0.861610
P_468003,14,0.884491
P_468086,14,0.868973
P_468096,11,0.873185
P_468172,7,0.863995
P_468174,18,0.849722
P_468176,18,0.845734
P_468182,13,0.853702
P_468185,13,0.861114
P_468199,9,0.804115
P_468200,5,0.861004
P_468201,7,0.878660
P_468207,12,0.869128
P_468213,5,0.864769
P_468259,7,0.882537
P_468296,12,0.846422
P_468325,9,0.820561
P_468348,7,0.854056
P_468440,13,0.872389
P_46848,8,0.865424
P_4685,6,0.856759
P_46851,4,0.855059
P_468567,5,0.889003
P_468625,18,0.870508
P_4687,13,0.859220
P_468812,7,0.897742
P_4689,14,0.869856
P_468934,11,0.870828
P_4691,14,0.827757
P_469115,10,0.875908
P_469133,6,0.850501
P_469260,5,0.898007
P_469296,8,0.842792
P_46935,14,0.863829
P_469383,11,0.856059
P_469384,17,0.849938
P_4695,4,0.878856
P_469507,5,0.883143
P_469586,12,0.892145
P_469786,2,0.860058
P_469842,6,0.857988
P_469924,13,0.855831
P_4700,6,0.864205
P_470024,1,0.874248
P_470187,7,0.875613
P_47023,4,0.834649
P_4703,7,0.836298
P_470355,1,0.888579
P_470389,13,0.847828
P_4704,12,0.882743
P_470454,6,0.872489
P_470520,6,0.864325
P_4707,10,0.862493
P_470760,4,0.888541
P_470849,8,0.898916
P_47093,7,0.850838
P_470980,16,0.873834
P_47101,9,0.895173
P_47102,9,0.872143
P_47103,12,0.868205
P_471156,8,0.886919
P_47143,16,0.847804
P_47145,8,0.866097
P_471476,3,0.885484
P_471499,10,0.838675
P_471705,11,0.898013
P_471830,17,0.822889
P_471838,12,0.853843
P_471841,17,0.844356
P_471942,13,0.888516
P_471977,11,0.878240
P_472165,5,0.866014
P_472205,15,0.825745
P_472206,8,0.831468
P_47230,1,0.871199
P_472336,6,0.875603
P_472401,8,0.897855
P_472427,14,0.851626
P_472430,7,0.851817
P_472431,18,0.852308
P_472433,20,0.855815
P_472438,13,0.858127
P_472440,19,0.867790
P_472443,14,0.858979
P_472454,10,0.854852
P_47256,7,0.893069
P_472561,11,0.856428
P_472565,12,0.819224
P_4726,10,0.834338
P_472607,13,0.836481
P_472634,6,0.862591
P_472667,5,0.877636
P_472669,2,0.855205
P_472682,9,0.888396
P_472683,7,0.879860
P_472697,8,0.863386
P_4727,1,0.854821
P_472707,8,0.868543
P_472746,10,0.859303
P_472747,13,0.868275
P_4728,7,0.821419
P_472884,5,0.904475
P_472943,26,0.810466
P_472975,8,0.862297
P_473031,11,0.886446
P_473058,5,0.887349
P_47323,8,0.899740
P_473351,8,0.874852
P_47343,7,0.900844
P_473932,3,0.884791
P_473934,3,0.874855
P_47414,6,0.814164
P_474170,8,0.886714
P_474240,7,0.850124
P_474312,10,0.884894
P_474363,5,0.879261
P_474378,7,0.862506
P_474421,14,0.881242
P_474425,10,0.891996
P_474432,5,0.884943
P_474446,21,0.873105
P_474466,3,0.847179
P_474550,12,0.843790
P_474553,8,0.853032
P_474554,8,0.868950
P_474936,5,0.857175
P_474937,8,0.867096
P_474946,11,0.887134
P_474968,11,0.876753
P_4750,3,0.823620
P_475001,11,0.862484
P_475024,14,0.881175
P_475070,3,0.889438
P_4751,6,0.863003
P_475137,5,0.894107
P_475249,7,0.857245
P_47525,8,0.886248
P_475254,5,0.824886
P_475273,4,0.865982
P_475319,8,0.855313
P_475321,9,0.860942
P_475486,7,0.889025
P_4755,12,0.866987
P_475509,8,0.860343
P_475545,11,0.837412
P_4756,16,0.869811
P_475628,8,0.831361
P_475723,7,0.860920
P_475724,5,0.855814
P_47583,6,0.899037
P_4762,9,0.861813
P_476292,7,0.878759
P_476309,8,0.848963
P_476368,8,0.836912
P_47638,6,0.885737
P_476381,14,0.870834
P_47639,9,0.871894
P_47640,12,0.871418
P_476503,7,0.852618
P_476573,8,0.875961
P_476616,10,0.839177
P_476635,9,0.871621
P_476697,9,0.864203
P_4767,5,0.866555
P_476712,5,0.908472
P_4768,8,0.860663
P_476861,11,0.840456
P_47690,11,0.875594
P_476978,10,0.813290
P_477067,5,0.870826
P_477183,13,0.878437
P_477226,2,0.890433
P_477228,4,0.847944
P_477233,12,0.878888
P_477234,1,0.884464
P_477461,6,0.841071
P_4776,8,0.855066
P_477853,5,0.887600
P_4779,9,0.813797
P_477918,14,0.838769
P_477919,7,0.886320
P_477920,6,0.867158
P_477923,8,0.861922
P_477939,11,0.853671
P_477995,13,0.894676
P_478079,8,0.896641
P_478231,7,0.904367
P_478290,6,0.889211
P_478323,6,0.847347
P_478353,7,0.897606
P_478386,0,0.882418
P_478442,6,0.864835
P_47854,4,0.828612
P_478584,15,0.837781
P_478643,9,0.860934
P_478669,11,0.866854
P_478671,6,0.860779
P_478678,1,0.893986
P_47868,3,0.857134
P_47869,11,0.869527
P_478849,11,0.837531
P_479005,5,0.878545
P_47901,13,0.852377
P_479043,7,0.879647
P_479099,6,0.895148
P_479142,11,0.882113
P_479150,12,0.878944
P_479187,10,0.892093
P_479217,8,0.877914
P_479228,10,0.902272
P_479264,4,0.858587
P_479269,5,0.898522
P_479271,2,0.874404
P_47935,5,0.820316
P_479361,10,0.878458
P_47937,17,0.842521
P_47939,13,0.836128
P_47940,8,0.857031
P_479405,11,0.824572
P_479413,11,0.868362
P_479518,7,0.867725
P_479563,11,0.852904
P_479582,10,0.901957
P_479585,5,0.871560
P_479597,14,0.851231
P_479630,19,0.870992
P_479632,6,0.811627
P_479731,6,0.817753
P_479972,2,0.842077
P_479996,8,0.845326
P_480002,3,0.841453
P_480034,7,0.868713
P_4801,12,0.870100
P_480113,20,0.850501
P_480127,11,0.810475
P_48017,8,0.847568
P_48018,8,0.880824
P_480223,4,0.891792
P_480245,13,0.836651
P_480249,10,0.838844
P_4803,15,0.880598
P_480403,1,0.848379
P_480432,4,0.880302
P_480585,4,0.825460
P_480654,11,0.880144
P_480771,3,0.854309
P_480774,8,0.893093
P_480858,7,0.787428
P_480944,7,0.865451
P_481038,12,0.894638
P_481046,2,0.875757
P_48118,11,0.865055
P_4812,4,0.870996
P_481291,13,0.897125
P_481340,11,0.884139
P_481343,9,0.860777
P_481458,6,0.853903
P_481462,12,0.878274
P_48148,6,0.872894
P_481558,10,0.873586
P_481599,5,0.858549
P_4816,5,0.868575
P_481699,12,0.821867
P_481706,9,0.804501
P_481728,8,0.889826
P_481749,4,0.899065
P_481769,7,0.891287
P_481775,12,0.886658
P_481832,4,0.880474
P_481876,7,0.863592
P_48232,2,0.858516
P_482375,3,0.880564
P_482432,6,0.860470
P_482437,4,0.854684
P_482488,21,0.883040
P_482507,17,0.853209
P_4826,21,0.839552
P_482726,6,0.893218
P_482854,3,0.874126
P_482916,3,0.826898
P_482918,18,0.856452
P_482942,6,0.891794
P_482943,16,0.887217
P_482949,5,0.831854
P_482958,13,0.871146
P_482964,4,0.891888
P_482965,4,0.879536
P_482967,5,0.878721
P_482972,6,0.881235
P_482986,11,0.894636
P_483007,8,0.832982
P_483170,2,0.895749
P_48322,5,0.871745
P_48323,5,0.867020
P_483252,1,0.861865
P_483260,4,0.843040
P_483277,10,0.854545
P_483286,16,0.847305
P_4833,12,0.855738
P_4834,3,0.855236
P_483426,15,0.819050
P_483427,5,0.872862
P_483430,7,0.840007
P_483437,6,0.883494
P_483474,12,0.833679
P_483494,8,0.854219
P_4835,7,0.857552
P_483592,9,0.868901
P_483605,5,0.862110
P_483629,7,0.885649
P_483652,12,0.877629
P_483716,11,0.869433
P_483718,21,0.889939
P_483736,15,0.882134
P_483737,13,0.879129
P_483752,9,0.890469
P_48381,4,0.882437
P_483827,8,0.864339
P_483862,16,0.864293
P_483879,3,0.865910
P_483902,2,0.876048
P_484071,9,0.825070
P_484080,12,0.877121
P_484082,7,0.889073
P_4841,20,0.843863
P_484137,4,0.882300
P_484181,8,0.846504
P_484187,11,0.870595
P_484238,12,0.876951
P_48425,8,0.876841
P_4843,17,0.852483
P_484328,6,0.865810
P_484353,6,0.847874
P_484367,12,0.866346
P_484418,8,0.885699
P_484498,6,0.905617
P_484503,8,0.903474
P_484506,17,0.860515
P_484560,7,0.868022
P_4846,15,0.878496
P_484613,5,0.838559
P_484639,4,0.862938
P_48466,1,0.890265
P_484669,5,0.884204
P_484675,10,0.886331
P_484683,6,0.855321
P_48491,5,0.872800
P_48496,9,0.832012
P_484986,12,0.844228
P_484987,12,0.864826
P_484996,6,0.830647
P_485043,10,0.861456
P_48508,6,0.865466
P_485234,14,0.845169
P_485456,12,0.820466
P_485564,6,0.889935
P_485566,4,0.889674
